 BEM Solution on the Boundary:
   	Node	  Potential        Normal Derivative
      1864      0.00000000E+00     -0.57791480E-02
      1865      0.00000000E+00     -0.65083317E-02
      1866      0.00000000E+00     -0.10538947E-01
      1867      0.00000000E+00     -0.62482025E-01
      1868      0.00000000E+00     -0.15436600E+00
      1869      0.00000000E+00     -0.20065460E+00
      1870      0.00000000E+00     -0.20199507E+00
      1871      0.00000000E+00      0.14756829E-01
      1872      0.00000000E+00     -0.20222328E+00
      1873      0.00000000E+00      0.37903750E-01
      1874      0.00000000E+00     -0.13188533E+00
      1875      0.00000000E+00     -0.70301036E-01
      1876      0.00000000E+00     -0.13093254E+00
      1877      0.00000000E+00      0.33932534E-01
      1878      0.00000000E+00     -0.19844368E+00
      1879      0.00000000E+00      0.17289761E-01
      1880      0.00000000E+00     -0.19103033E+00
      1881      0.00000000E+00     -0.20460027E+00
      1882      0.00000000E+00     -0.13921857E+00
      1883      0.00000000E+00     -0.21692569E+00
      1884      0.00000000E+00     -0.36184409E+00
      1885      0.00000000E+00     -0.49339140E+00
      1886      0.00000000E+00     -0.71117276E+00
      1887      0.00000000E+00     -0.97153194E+00
      1888      0.00000000E+00     -0.77869160E+00
      1889      0.00000000E+00      0.34062778E-01
      1890      0.00000000E+00     -0.23465702E+00
      1891      0.00000000E+00     -0.20501091E+00
      1892      0.00000000E+00     -0.13915028E+00
      1893      0.00000000E+00     -0.21521767E+00
      1894      0.00000000E+00     -0.36674313E+00
      1895      0.00000000E+00     -0.49235166E+00
      1896      0.00000000E+00     -0.71334761E+00
      1897      0.00000000E+00     -0.10433715E+01
      1898      0.00000000E+00     -0.15073142E+01
      1899      0.00000000E+00     -0.21422001E+01
      1900      0.00000000E+00     -0.28807751E+01
      1901      0.00000000E+00     -0.36494364E+01
      1902      0.00000000E+00     -0.42784528E+01
      1903      0.00000000E+00     -0.45683551E+01
      1904      0.00000000E+00     -0.44084132E+01
      1905      0.00000000E+00     -0.38788636E+01
      1906      0.00000000E+00     -0.31276841E+01
      1907      0.00000000E+00     -0.23682932E+01
      1908      0.00000000E+00     -0.16591726E+01
      1909      0.00000000E+00     -0.73474138E+00
      1910      0.00000000E+00     -0.63549943E-01
      1911      0.00000000E+00     -0.75881408E-02
      1912      0.00000000E+00     -0.78830893E-02
      1913      0.00000000E+00     -0.15020174E-01
      1914      0.00000000E+00     -0.64654248E-01
      1915      0.00000000E+00     -0.39477714E-01
      1916      0.00000000E+00     -0.19062250E+00
      1917      0.00000000E+00      0.10682021E-01
      1918      0.00000000E+00     -0.19905474E+00
      1919      0.00000000E+00      0.36620650E-01
      1920      0.00000000E+00     -0.12939523E+00
      1921      0.00000000E+00     -0.65199653E-01
      1922      0.00000000E+00     -0.13559435E+00
      1923      0.00000000E+00      0.35699674E-01
      1924      0.00000000E+00     -0.19683548E+00
      1925      0.00000000E+00      0.20232860E-01
      1926      0.00000000E+00     -0.19624204E+00
      1927      0.00000000E+00     -0.19923595E+00
      1928      0.00000000E+00     -0.13832324E+00
      1929      0.00000000E+00     -0.21719277E+00
      1930      0.00000000E+00     -0.35996505E+00
      1931      0.00000000E+00     -0.48860095E+00
      1932      0.00000000E+00     -0.71621037E+00
      1933      0.00000000E+00     -0.10385453E+01
      1934      0.00000000E+00     -0.13817445E+01
      1935      0.00000000E+00     -0.11344071E+01
      1936      0.00000000E+00     -0.26071761E+00
      1937      0.00000000E+00     -0.22661212E+00
      1938      0.00000000E+00     -0.14169256E+00
      1939      0.00000000E+00     -0.21774665E+00
      1940      0.00000000E+00     -0.36234721E+00
      1941      0.00000000E+00     -0.49254947E+00
      1942      0.00000000E+00     -0.71542483E+00
      1943      0.00000000E+00     -0.10449332E+01
      1944      0.00000000E+00     -0.15069920E+01
      1945      0.00000000E+00     -0.21376303E+01
      1946      0.00000000E+00     -0.28858214E+01
      1947      0.00000000E+00     -0.36564502E+01
      1948      0.00000000E+00     -0.42733686E+01
      1949      0.00000000E+00     -0.45650065E+01
      1950      0.00000000E+00     -0.44151560E+01
      1951      0.00000000E+00     -0.38721296E+01
      1952      0.00000000E+00     -0.31306336E+01
      1953      0.00000000E+00     -0.23640880E+01
      1954      0.00000000E+00     -0.16894712E+01
      1955      0.00000000E+00     -0.11572445E+01
      1956      0.00000000E+00     -0.51201249E+00
      1957      0.00000000E+00     -0.53471975E-01
      1958      0.00000000E+00     -0.10260106E-01
      1959      0.00000000E+00     -0.99648514E-02
      1960      0.00000000E+00     -0.16826526E-01
      1961      0.00000000E+00      0.42575940E-02
      1962      0.00000000E+00      0.32747171E-01
      1963      0.00000000E+00      0.92180786E-02
      1964      0.00000000E+00     -0.19884944E+00
      1965      0.00000000E+00      0.35674976E-01
      1966      0.00000000E+00     -0.13352904E+00
      1967      0.00000000E+00     -0.61301920E-01
      1968      0.00000000E+00     -0.13980338E+00
      1969      0.00000000E+00      0.31408415E-01
      1970      0.00000000E+00     -0.19614874E+00
      1971      0.00000000E+00      0.15846224E-01
      1972      0.00000000E+00     -0.19557475E+00
      1973      0.00000000E+00     -0.20288247E+00
      1974      0.00000000E+00     -0.13843010E+00
      1975      0.00000000E+00     -0.21679468E+00
      1976      0.00000000E+00     -0.36027243E+00
      1977      0.00000000E+00     -0.48852900E+00
      1978      0.00000000E+00     -0.71160852E+00
      1979      0.00000000E+00     -0.10464203E+01
      1980      0.00000000E+00     -0.14990717E+01
      1981      0.00000000E+00     -0.19703485E+01
      1982      0.00000000E+00     -0.16190586E+01
      1983      0.00000000E+00     -0.25281837E+00
      1984      0.00000000E+00     -0.13260488E+00
      1985      0.00000000E+00     -0.21970662E+00
      1986      0.00000000E+00     -0.36220333E+00
      1987      0.00000000E+00     -0.48948457E+00
      1988      0.00000000E+00     -0.71543239E+00
      1989      0.00000000E+00     -0.10458529E+01
      1990      0.00000000E+00     -0.15109698E+01
      1991      0.00000000E+00     -0.21404516E+01
      1992      0.00000000E+00     -0.28797122E+01
      1993      0.00000000E+00     -0.36613553E+01
      1994      0.00000000E+00     -0.42812149E+01
      1995      0.00000000E+00     -0.45619587E+01
      1996      0.00000000E+00     -0.44148457E+01
      1997      0.00000000E+00     -0.38781888E+01
      1998      0.00000000E+00     -0.31252823E+01
      1999      0.00000000E+00     -0.23648377E+01
      2000      0.00000000E+00     -0.16857659E+01
      2001      0.00000000E+00     -0.11772722E+01
      2002      0.00000000E+00     -0.78966426E+00
      2003      0.00000000E+00     -0.35978469E+00
      2004      0.00000000E+00     -0.56898484E-01
      2005      0.00000000E+00     -0.10523957E-01
      2006      0.00000000E+00     -0.11420665E-01
      2007      0.00000000E+00     -0.16280929E-01
      2008      0.00000000E+00      0.31986068E-01
      2009      0.00000000E+00     -0.21680171E+00
      2010      0.00000000E+00     -0.18264014E+00
      2011      0.00000000E+00      0.30023630E-01
      2012      0.00000000E+00     -0.12839416E+00
      2013      0.00000000E+00     -0.65862432E-01
      2014      0.00000000E+00     -0.12756567E+00
      2015      0.00000000E+00      0.37246380E-01
      2016      0.00000000E+00     -0.20022822E+00
      2017      0.00000000E+00      0.17351104E-01
      2018      0.00000000E+00     -0.19397003E+00
      2019      0.00000000E+00     -0.20175096E+00
      2020      0.00000000E+00     -0.13791891E+00
      2021      0.00000000E+00     -0.21628670E+00
      2022      0.00000000E+00     -0.36670368E+00
      2023      0.00000000E+00     -0.48895729E+00
      2024      0.00000000E+00     -0.71148589E+00
      2025      0.00000000E+00     -0.10420555E+01
      2026      0.00000000E+00     -0.15106034E+01
      2027      0.00000000E+00     -0.21265627E+01
      2028      0.00000000E+00     -0.26344680E+01
      2029      0.00000000E+00     -0.22842618E+01
      2030      0.00000000E+00     -0.16309180E+00
      2031      0.00000000E+00     -0.21404194E+00
      2032      0.00000000E+00     -0.36188504E+00
      2033      0.00000000E+00     -0.49078589E+00
      2034      0.00000000E+00     -0.71315532E+00
      2035      0.00000000E+00     -0.10455599E+01
      2036      0.00000000E+00     -0.15098067E+01
      2037      0.00000000E+00     -0.21434036E+01
      2038      0.00000000E+00     -0.28788688E+01
      2039      0.00000000E+00     -0.36529693E+01
      2040      0.00000000E+00     -0.42875762E+01
      2041      0.00000000E+00     -0.45722603E+01
      2042      0.00000000E+00     -0.44088380E+01
      2043      0.00000000E+00     -0.38777831E+01
      2044      0.00000000E+00     -0.31285381E+01
      2045      0.00000000E+00     -0.23610701E+01
      2046      0.00000000E+00     -0.16904385E+01
      2047      0.00000000E+00     -0.11745477E+01
      2048      0.00000000E+00     -0.80530499E+00
      2049      0.00000000E+00     -0.53766570E+00
      2050      0.00000000E+00     -0.28317594E+00
      2051      0.00000000E+00     -0.23746748E-01
      2052      0.00000000E+00     -0.12156534E-01
      2053      0.00000000E+00     -0.12266384E-01
      2054      0.00000000E+00     -0.17538097E-01
      2055      0.00000000E+00     -0.12178968E+00
      2056      0.00000000E+00      0.22033845E+00
      2057      0.00000000E+00      0.23757491E-01
      2058      0.00000000E+00     -0.13069750E+00
      2059      0.00000000E+00     -0.63034041E-01
      2060      0.00000000E+00     -0.12909852E+00
      2061      0.00000000E+00      0.39747801E-01
      2062      0.00000000E+00     -0.20229567E+00
      2063      0.00000000E+00      0.16286379E-01
      2064      0.00000000E+00     -0.19317327E+00
      2065      0.00000000E+00     -0.19993668E+00
      2066      0.00000000E+00     -0.13621583E+00
      2067      0.00000000E+00     -0.21589304E+00
      2068      0.00000000E+00     -0.36212972E+00
      2069      0.00000000E+00     -0.49276585E+00
      2070      0.00000000E+00     -0.71205394E+00
      2071      0.00000000E+00     -0.10418647E+01
      2072      0.00000000E+00     -0.15062588E+01
      2073      0.00000000E+00     -0.21423166E+01
      2074      0.00000000E+00     -0.28655967E+01
      2075      0.00000000E+00     -0.33553812E+01
      2076      0.00000000E+00     -0.30051218E+01
      2077      0.00000000E+00     -0.25172484E+00
      2078      0.00000000E+00     -0.35433201E+00
      2079      0.00000000E+00     -0.49011376E+00
      2080      0.00000000E+00     -0.71440966E+00
      2081      0.00000000E+00     -0.10446488E+01
      2082      0.00000000E+00     -0.15088107E+01
      2083      0.00000000E+00     -0.21415153E+01
      2084      0.00000000E+00     -0.28883364E+01
      2085      0.00000000E+00     -0.36544709E+01
      2086      0.00000000E+00     -0.42775226E+01
      2087      0.00000000E+00     -0.45740380E+01
      2088      0.00000000E+00     -0.44162946E+01
      2089      0.00000000E+00     -0.38725876E+01
      2090      0.00000000E+00     -0.31276502E+01
      2091      0.00000000E+00     -0.23660587E+01
      2092      0.00000000E+00     -0.16869473E+01
      2093      0.00000000E+00     -0.11776764E+01
      2094      0.00000000E+00     -0.80401594E+00
      2095      0.00000000E+00     -0.55118525E+00
      2096      0.00000000E+00     -0.39497567E+00
      2097      0.00000000E+00     -0.14262011E+00
      2098      0.00000000E+00     -0.62996494E-02
      2099      0.00000000E+00     -0.14832174E-01
      2100      0.00000000E+00     -0.13437748E-01
      2101      0.00000000E+00     -0.20974271E-01
      2102      0.00000000E+00      0.10271467E+00
      2103      0.00000000E+00     -0.40620815E+00
      2104      0.00000000E+00     -0.11100326E+00
      2105      0.00000000E+00     -0.64297337E-01
      2106      0.00000000E+00     -0.13062746E+00
      2107      0.00000000E+00      0.36161235E-01
      2108      0.00000000E+00     -0.19478028E+00
      2109      0.00000000E+00      0.18877458E-01
      2110      0.00000000E+00     -0.19754184E+00
      2111      0.00000000E+00     -0.19931745E+00
      2112      0.00000000E+00     -0.13945385E+00
      2113      0.00000000E+00     -0.21432979E+00
      2114      0.00000000E+00     -0.36282386E+00
      2115      0.00000000E+00     -0.48894600E+00
      2116      0.00000000E+00     -0.71619749E+00
      2117      0.00000000E+00     -0.10426284E+01
      2118      0.00000000E+00     -0.15070133E+01
      2119      0.00000000E+00     -0.21366511E+01
      2120      0.00000000E+00     -0.28849819E+01
      2121      0.00000000E+00     -0.36369282E+01
      2122      0.00000000E+00     -0.39331905E+01
      2123      0.00000000E+00     -0.37341675E+01
      2124      0.00000000E+00     -0.39931988E+00
      2125      0.00000000E+00     -0.47686689E+00
      2126      0.00000000E+00     -0.71228933E+00
